date,user_id,choice_id,question,editor
2022-03-01,c21a2438c0e9308e03a92ebd90c5d27d,7,workload,Irena
2022-03-01,4716f7a2eee28bddd0e115f021642950,8,workload,Irena
2022-03-01,2ab5e1542adfb5cbd739a0e443d7408b,7,workload,Irena
2022-03-01,02ad64bf82ddd3aff9a2d535542075ac,8,workload,Dhrumil
2022-03-01,fb6da81da7c9b66f4dfd266096bca702,5,workload,Dhrumil
2022-03-01,5119dd707d353a28b41fa1adcdda76be,7,workload,Dhrumil
2022-03-01,764f85855c5a57c62401a0834eda0fc9,6,workload,Dhrumil
2022-03-01,8b728352298677976121c9bcf5f2a578,5,workload,Irena
2022-03-01,c09694b5b867f8383b95640361c53ac7,7,workload,Dhrumil
2022-02-25,c21a2438c0e9308e03a92ebd90c5d27d,7,workload,Irena
2022-02-25,4716f7a2eee28bddd0e115f021642950,7,workload,Irena
2022-02-25,3ce992bb73ea135b1c738ef290cb93d5,8,workload,Irena
2022-02-25,89135d5c75496c9d94251f30c748b9b8,7,workload,Dhrumil
2022-02-25,b049b7eae43713e6aca6320c57b3bb88,9,workload,Irena
2022-02-25,aa516cd83ca47c4c0707d31047f6dc8a,8,workload,Dhrumil
2022-02-25,85e0b01e2551b858300dee580c9b0824,9,workload,Irena
2022-02-25,a9864a7d130ce52cf17579545fc96643,9,workload,Dhrumil
2022-02-25,02ad64bf82ddd3aff9a2d535542075ac,7,workload,Dhrumil
2022-02-25,2ab5e1542adfb5cbd739a0e443d7408b,6,workload,Irena
2022-02-25,5119dd707d353a28b41fa1adcdda76be,7,workload,Dhrumil
2022-02-25,c09694b5b867f8383b95640361c53ac7,9,workload,Dhrumil
2022-02-25,d20f2adf778ed2135e67fbd628d89304,5,workload,Irena
2022-02-25,5a7ac9a0ee30d1e7bedafd9046162fc7,8,workload,Irena
2022-02-25,f2dfc7b67a37987df95bd920a81a5cd3,7,workload,Dhrumil
2022-02-25,95ba860ed905cf268092ca1e90f91dd6,8,workload,Irena
2022-02-25,8b728352298677976121c9bcf5f2a578,4,workload,Irena
2022-02-25,af89c92b83a70769aba5265b5a2c0965,9,workload,Irena
2022-02-25,8afe1d67be9656212e94aaa6995c8e39,6,workload,Irena
2022-02-25,764f85855c5a57c62401a0834eda0fc9,5,workload,Dhrumil
2022-02-22,af89c92b83a70769aba5265b5a2c0965,7,workload,Irena
2022-02-22,d20f2adf778ed2135e67fbd628d89304,5,workload,Irena
2022-02-22,a9864a7d130ce52cf17579545fc96643,8,workload,Dhrumil
2022-02-22,89135d5c75496c9d94251f30c748b9b8,8,workload,Dhrumil
2022-02-22,764f85855c5a57c62401a0834eda0fc9,5,workload,Dhrumil
2022-02-22,02ad64bf82ddd3aff9a2d535542075ac,7,workload,Dhrumil
2022-02-22,8b728352298677976121c9bcf5f2a578,5,workload,Irena
2022-02-22,f2dfc7b67a37987df95bd920a81a5cd3,8,workload,Dhrumil
2022-02-22,c09694b5b867f8383b95640361c53ac7,6,workload,Dhrumil
2022-02-22,8afe1d67be9656212e94aaa6995c8e39,7,workload,Irena
2022-02-22,85e0b01e2551b858300dee580c9b0824,8,workload,Irena
2022-02-22,b049b7eae43713e6aca6320c57b3bb88,9,workload,Irena
2022-02-22,3ce992bb73ea135b1c738ef290cb93d5,8,workload,Irena
2022-02-22,aa516cd83ca47c4c0707d31047f6dc8a,8,workload,Dhrumil
2022-02-22,95ba860ed905cf268092ca1e90f91dd6,10,workload,Irena
2022-02-22,4716f7a2eee28bddd0e115f021642950,7,workload,Irena
2022-02-22,fb6da81da7c9b66f4dfd266096bca702,8,workload,Dhrumil
2022-02-22,c21a2438c0e9308e03a92ebd90c5d27d,8,workload,Irena
2022-02-22,5119dd707d353a28b41fa1adcdda76be,9,workload,Dhrumil
2022-02-22,5a7ac9a0ee30d1e7bedafd9046162fc7,7,workload,Irena
2022-02-18,95ba860ed905cf268092ca1e90f91dd6,7,workload,Irena
2022-02-18,f2dfc7b67a37987df95bd920a81a5cd3,10,workload,Dhrumil
2022-02-18,5119dd707d353a28b41fa1adcdda76be,9,workload,Dhrumil
2022-02-18,02ad64bf82ddd3aff9a2d535542075ac,9,workload,Dhrumil
2022-02-18,c09694b5b867f8383b95640361c53ac7,9,workload,Dhrumil
2022-02-18,c21a2438c0e9308e03a92ebd90c5d27d,9,workload,Irena
2022-02-18,4716f7a2eee28bddd0e115f021642950,9,workload,Irena
2022-02-18,8afe1d67be9656212e94aaa6995c8e39,7,workload,Irena
2022-02-18,af89c92b83a70769aba5265b5a2c0965,9,workload,Irena
2022-02-18,fb6da81da7c9b66f4dfd266096bca702,6,workload,Dhrumil
2022-02-18,89135d5c75496c9d94251f30c748b9b8,10,workload,Dhrumil
2022-02-18,764f85855c5a57c62401a0834eda0fc9,4,workload,Dhrumil
2022-02-18,aa516cd83ca47c4c0707d31047f6dc8a,8,workload,Dhrumil
2022-02-18,5a7ac9a0ee30d1e7bedafd9046162fc7,8,workload,Irena
2022-02-18,85e0b01e2551b858300dee580c9b0824,8,workload,Irena
2022-02-18,b049b7eae43713e6aca6320c57b3bb88,10,workload,Irena
2022-02-18,a9864a7d130ce52cf17579545fc96643,7,workload,Dhrumil
2022-02-18,8b728352298677976121c9bcf5f2a578,4,workload,Irena
2022-02-18,d20f2adf778ed2135e67fbd628d89304,8,workload,Irena
2022-02-18,2ab5e1542adfb5cbd739a0e443d7408b,8,workload,Irena
2022-02-15,c21a2438c0e9308e03a92ebd90c5d27d,7,workload,Irena
2022-02-15,af89c92b83a70769aba5265b5a2c0965,6,workload,Irena
2022-02-15,f2dfc7b67a37987df95bd920a81a5cd3,8,workload,Dhrumil
2022-02-15,d20f2adf778ed2135e67fbd628d89304,5,workload,Irena
2022-02-15,5a7ac9a0ee30d1e7bedafd9046162fc7,7,workload,Irena
2022-02-15,aa516cd83ca47c4c0707d31047f6dc8a,9,workload,Dhrumil
2022-02-15,8afe1d67be9656212e94aaa6995c8e39,7,workload,Irena
2022-02-15,02ad64bf82ddd3aff9a2d535542075ac,7,workload,Dhrumil
2022-02-15,95ba860ed905cf268092ca1e90f91dd6,7,workload,Irena
2022-02-15,fb6da81da7c9b66f4dfd266096bca702,9,workload,Dhrumil
2022-02-15,8b728352298677976121c9bcf5f2a578,4,workload,Irena
2022-02-15,a9864a7d130ce52cf17579545fc96643,5,workload,Dhrumil
2022-02-15,5119dd707d353a28b41fa1adcdda76be,7,workload,Dhrumil
2022-02-15,3ce992bb73ea135b1c738ef290cb93d5,7,workload,Irena
2022-02-15,764f85855c5a57c62401a0834eda0fc9,5,workload,Dhrumil
2022-02-15,4716f7a2eee28bddd0e115f021642950,7,workload,Irena
2022-02-15,2ab5e1542adfb5cbd739a0e443d7408b,7,workload,Irena
2022-02-15,85e0b01e2551b858300dee580c9b0824,7,workload,Irena
2022-02-15,c09694b5b867f8383b95640361c53ac7,5,workload,Dhrumil
2022-02-15,89135d5c75496c9d94251f30c748b9b8,9,workload,Dhrumil
2022-02-11,fb6da81da7c9b66f4dfd266096bca702,4,workload,Dhrumil
2022-02-11,c09694b5b867f8383b95640361c53ac7,6,workload,Dhrumil
2022-02-11,764f85855c5a57c62401a0834eda0fc9,5,workload,Dhrumil
2022-02-11,2ab5e1542adfb5cbd739a0e443d7408b,7,workload,Irena
2022-02-11,95ba860ed905cf268092ca1e90f91dd6,8,workload,Irena
2022-02-11,b049b7eae43713e6aca6320c57b3bb88,8,workload,Irena
2022-02-11,3ce992bb73ea135b1c738ef290cb93d5,7,workload,Irena
2022-02-11,8afe1d67be9656212e94aaa6995c8e39,8,workload,Irena
2022-02-11,c21a2438c0e9308e03a92ebd90c5d27d,8,workload,Irena
2022-02-11,af89c92b83a70769aba5265b5a2c0965,8,workload,Irena
2022-02-11,5119dd707d353a28b41fa1adcdda76be,9,workload,Dhrumil
2022-02-11,a9864a7d130ce52cf17579545fc96643,5,workload,Dhrumil
2022-02-11,85e0b01e2551b858300dee580c9b0824,7,workload,Irena
2022-02-11,5a7ac9a0ee30d1e7bedafd9046162fc7,7,workload,Irena
2022-02-11,4716f7a2eee28bddd0e115f021642950,8,workload,Irena
2022-02-11,89135d5c75496c9d94251f30c748b9b8,9,workload,Dhrumil
2022-02-11,8b728352298677976121c9bcf5f2a578,6,workload,Irena
2022-02-11,aa516cd83ca47c4c0707d31047f6dc8a,7,workload,Dhrumil
2022-02-11,d20f2adf778ed2135e67fbd628d89304,9,workload,Irena
2022-02-08,8afe1d67be9656212e94aaa6995c8e39,7,workload,Irena
2022-02-08,4716f7a2eee28bddd0e115f021642950,7,workload,Irena
2022-02-08,85e0b01e2551b858300dee580c9b0824,8,workload,Irena
2022-02-08,95ba860ed905cf268092ca1e90f91dd6,8,workload,Irena
2022-02-08,02ad64bf82ddd3aff9a2d535542075ac,7,workload,Dhrumil
2022-02-08,c21a2438c0e9308e03a92ebd90c5d27d,7,workload,Irena
2022-02-08,f2dfc7b67a37987df95bd920a81a5cd3,6,workload,Dhrumil
2022-02-08,89135d5c75496c9d94251f30c748b9b8,7,workload,Dhrumil
2022-02-08,aa516cd83ca47c4c0707d31047f6dc8a,7,workload,Dhrumil
2022-02-08,3ce992bb73ea135b1c738ef290cb93d5,7,workload,Irena
2022-02-08,b049b7eae43713e6aca6320c57b3bb88,8,workload,Irena
2022-02-08,2ab5e1542adfb5cbd739a0e443d7408b,7,workload,Irena
2022-02-08,c09694b5b867f8383b95640361c53ac7,7,workload,Dhrumil
2022-02-08,5a7ac9a0ee30d1e7bedafd9046162fc7,8,workload,Irena
2022-02-08,8b728352298677976121c9bcf5f2a578,5,workload,Irena
2022-02-08,d20f2adf778ed2135e67fbd628d89304,7,workload,Irena
2022-02-08,fb6da81da7c9b66f4dfd266096bca702,7,workload,Dhrumil
2022-02-08,af89c92b83a70769aba5265b5a2c0965,7,workload,Irena
2022-02-08,a9864a7d130ce52cf17579545fc96643,6,workload,Dhrumil
2022-02-08,5119dd707d353a28b41fa1adcdda76be,8,workload,Dhrumil
2022-02-04,85e0b01e2551b858300dee580c9b0824,9,workload,Irena
2022-02-04,c21a2438c0e9308e03a92ebd90c5d27d,5,workload,Irena
2022-02-04,95ba860ed905cf268092ca1e90f91dd6,7,workload,Irena
2022-02-04,a9864a7d130ce52cf17579545fc96643,5,workload,Dhrumil
2022-02-04,fb6da81da7c9b66f4dfd266096bca702,5,workload,Dhrumil
2022-02-04,8b728352298677976121c9bcf5f2a578,4,workload,Irena
2022-02-04,89135d5c75496c9d94251f30c748b9b8,8,workload,Dhrumil
2022-02-04,f2dfc7b67a37987df95bd920a81a5cd3,6,workload,Dhrumil
2022-02-04,8afe1d67be9656212e94aaa6995c8e39,8,workload,Irena
2022-02-04,af89c92b83a70769aba5265b5a2c0965,7,workload,Irena
2022-02-04,3ce992bb73ea135b1c738ef290cb93d5,7,workload,Irena
2022-02-04,02ad64bf82ddd3aff9a2d535542075ac,8,workload,Dhrumil
2022-02-04,2ab5e1542adfb5cbd739a0e443d7408b,5,workload,Irena
2022-02-04,5a7ac9a0ee30d1e7bedafd9046162fc7,7,workload,Irena
2022-02-04,5119dd707d353a28b41fa1adcdda76be,7,workload,Dhrumil
2022-02-04,c09694b5b867f8383b95640361c53ac7,6,workload,Dhrumil
2022-02-04,4716f7a2eee28bddd0e115f021642950,8,workload,Irena
2022-02-04,aa516cd83ca47c4c0707d31047f6dc8a,6,workload,Dhrumil
2022-02-04,b049b7eae43713e6aca6320c57b3bb88,8,workload,Irena
2022-02-01,fb6da81da7c9b66f4dfd266096bca702,3,workload,Dhrumil
2022-02-01,89135d5c75496c9d94251f30c748b9b8,7,workload,Dhrumil
2022-02-01,a9864a7d130ce52cf17579545fc96643,3,workload,Dhrumil
2022-02-01,95ba860ed905cf268092ca1e90f91dd6,8,workload,Irena
2022-02-01,4716f7a2eee28bddd0e115f021642950,7,workload,Irena
2022-02-01,764f85855c5a57c62401a0834eda0fc9,4,workload,Dhrumil
2022-02-01,8b728352298677976121c9bcf5f2a578,5,workload,Irena
2022-02-01,5a7ac9a0ee30d1e7bedafd9046162fc7,7,workload,Irena
2022-02-01,3ce992bb73ea135b1c738ef290cb93d5,6,workload,Irena
2022-02-01,af89c92b83a70769aba5265b5a2c0965,7,workload,Irena
2022-02-01,aa516cd83ca47c4c0707d31047f6dc8a,6,workload,Dhrumil
2022-02-01,c09694b5b867f8383b95640361c53ac7,4,workload,Dhrumil
2022-02-01,85e0b01e2551b858300dee580c9b0824,6,workload,Irena
2022-02-01,f2dfc7b67a37987df95bd920a81a5cd3,6,workload,Dhrumil
2022-02-01,b049b7eae43713e6aca6320c57b3bb88,7,workload,Irena
2022-02-01,5119dd707d353a28b41fa1adcdda76be,7,workload,Dhrumil
2022-02-01,02ad64bf82ddd3aff9a2d535542075ac,7,workload,Dhrumil
2022-02-01,c21a2438c0e9308e03a92ebd90c5d27d,8,workload,Irena
2022-02-01,2ab5e1542adfb5cbd739a0e443d7408b,5,workload,Irena
2022-02-01,8afe1d67be9656212e94aaa6995c8e39,9,workload,Irena
2022-02-01,d20f2adf778ed2135e67fbd628d89304,5,workload,Irena
2022-01-28,c09694b5b867f8383b95640361c53ac7,6,workload,Dhrumil
2022-01-28,8b728352298677976121c9bcf5f2a578,4,workload,Irena
2022-01-28,c21a2438c0e9308e03a92ebd90c5d27d,8,workload,Irena
2022-01-28,85e0b01e2551b858300dee580c9b0824,7,workload,Irena
2022-01-28,d20f2adf778ed2135e67fbd628d89304,6,workload,Irena
2022-01-28,3ce992bb73ea135b1c738ef290cb93d5,7,workload,Irena
2022-01-28,89135d5c75496c9d94251f30c748b9b8,7,workload,Dhrumil
2022-01-28,95ba860ed905cf268092ca1e90f91dd6,7,workload,Irena
2022-01-28,f2dfc7b67a37987df95bd920a81a5cd3,6,workload,Dhrumil
2022-01-28,02ad64bf82ddd3aff9a2d535542075ac,7,workload,Dhrumil
2022-01-28,aa516cd83ca47c4c0707d31047f6dc8a,8,workload,Dhrumil
2022-01-28,4716f7a2eee28bddd0e115f021642950,10,workload,Irena
2022-01-28,8afe1d67be9656212e94aaa6995c8e39,8,workload,Irena
2022-01-28,af89c92b83a70769aba5265b5a2c0965,7,workload,Irena
2022-01-28,5119dd707d353a28b41fa1adcdda76be,6,workload,Dhrumil
2022-01-28,b049b7eae43713e6aca6320c57b3bb88,8,workload,Irena
2022-01-28,5a7ac9a0ee30d1e7bedafd9046162fc7,6,workload,Irena
2022-01-28,2ab5e1542adfb5cbd739a0e443d7408b,5,workload,Irena
2022-01-28,a9864a7d130ce52cf17579545fc96643,5,workload,Dhrumil
